policy_id,premium_policy,premium_gl,diff,diff_pct,flag_reason
P16038,2319.42,2319.42,0.0,0.0,OK
P16039,3931.59,3931.59,0.0,0.0,OK
P1604,3631.3,3631.3,0.0,0.0,OK
P16040,2293.33,2293.33,0.0,0.0,OK
P16041,3848.77,3848.77,0.0,0.0,OK
P16042,2765.45,,,,Missing in GL
P16043,2263.11,2263.11,0.0,0.0,OK
P16044,2972.47,2972.47,0.0,0.0,OK
P16045,2903.11,2903.11,0.0,0.0,OK
P16046,2656.87,2789.71,132.84000000000015,0.04999868266042379,Large difference
P16047,2476.52,2352.69,-123.82999999999993,-0.050001615169673545,Large difference
P16048,2621.31,2490.24,-131.07000000000016,-0.05000171669890252,Large difference
P16049,1457.21,1530.07,72.8599999999999,0.04999965687855552,Large difference
P1605,2756.24,2894.05,137.8100000000004,0.04999927437378473,Large difference
P16050,3537.89,3537.89,0.0,0.0,OK
P16051,4343.17,4343.17,0.0,0.0,OK
P16052,1490.25,1490.25,0.0,0.0,OK
P16053,3150.04,3150.04,0.0,0.0,OK
P16054,2073.05,1969.4,-103.65000000000009,-0.049998794047418096,Large difference
P16055,910.58,865.05,-45.530000000000086,-0.050001098201146614,OK
P16056,1058.77,1111.71,52.940000000000055,0.05000141673829071,Large difference
P16057,,1421.72,,,Missing in policies
P16058,2463.72,2586.91,123.19000000000005,0.05000162356111899,Large difference
P16059,3848.19,3848.19,0.0,0.0,OK
P1606,3867.33,3867.33,0.0,0.0,OK
P16060,844.56,802.33,-42.229999999999905,-0.050002368096997145,OK
P16061,1028.8,1028.8,0.0,0.0,OK
P16062,4157.0,4157.0,0.0,0.0,OK
P16063,2993.16,2993.16,0.0,0.0,OK
P16064,4741.21,4741.21,0.0,0.0,OK
P16065,2283.96,2283.96,0.0,0.0,OK
P16066,4357.52,4575.4,217.8799999999992,0.050000917953331066,Large difference
P16067,3026.26,3026.26,0.0,0.0,OK
P16068,3750.31,3937.83,187.51999999999998,0.050001199900808195,Large difference
P16069,2056.54,2056.54,0.0,0.0,OK
P1607,2858.38,2858.38,0.0,0.0,OK
P16070,,2013.32,,,Missing in policies
P16071,1607.54,1607.54,0.0,0.0,OK
P16072,2975.41,2826.64,-148.76999999999998,-0.04999983195593212,Large difference
P16073,1438.9,1438.9,0.0,0.0,OK
P16074,686.55,652.22,-34.32999999999993,-0.05000364139538261,OK
P16075,2945.01,2797.76,-147.25,-0.049999830221289565,Large difference
P16076,903.74,903.74,0.0,0.0,OK
P16077,4835.41,4835.41,0.0,0.0,OK
P16078,2609.02,2609.02,0.0,0.0,OK
P16079,710.1,710.1,0.0,0.0,OK
P1608,2657.06,2657.06,0.0,0.0,OK
P16080,584.55,584.55,0.0,0.0,OK
P16081,,4056.48,,,Missing in policies
P16082,4369.44,4587.91,218.47000000000025,0.049999542275440394,Large difference
P16083,4021.26,4021.26,0.0,0.0,OK
P16084,3670.15,3670.15,0.0,0.0,OK
P16085,3932.95,3932.95,0.0,0.0,OK
P16086,2079.3,2079.3,0.0,0.0,OK
P16087,2921.05,2921.05,0.0,0.0,OK
P16088,2694.9,2829.65,134.75,0.050001855356413966,Large difference
P16089,3745.27,,,,Missing in GL
P1609,1313.5,1247.83,-65.67000000000007,-0.04999619337647512,Large difference
P16090,3047.16,2894.8,-152.35999999999967,-0.05000065634886244,Large difference
P16091,624.53,593.3,-31.230000000000018,-0.05000560421436924,OK
P16092,3021.99,3021.99,0.0,0.0,OK
P16093,1860.97,1860.97,0.0,0.0,OK
P16094,3696.08,3880.88,184.80000000000018,0.04999891777234264,Large difference
P16095,3546.19,3546.19,0.0,0.0,OK
P16096,3770.41,3581.89,-188.51999999999998,-0.04999986738842725,Large difference
P16097,3572.08,3393.48,-178.5999999999999,-0.04999888020425072,Large difference
P16098,4536.71,4536.71,0.0,0.0,OK
P16099,779.48,818.45,38.97000000000003,0.049994868373787686,OK
P1610,2711.29,2711.29,0.0,0.0,OK
P16100,3935.48,3935.48,0.0,0.0,OK
P16101,,4698.44,,,Missing in policies
P16102,2492.2,2492.2,0.0,0.0,OK
P16103,,1208.57,,,Missing in policies
P16104,1269.45,1269.45,0.0,0.0,OK
P16105,1268.44,1268.44,0.0,0.0,OK
P16106,3564.47,3742.69,178.22000000000025,0.04999901808684047,Large difference
P16107,4834.25,5075.96,241.71000000000004,0.0499994828566996,Large difference
P16108,,951.17,,,Missing in policies
P16109,3895.86,4090.65,194.78999999999996,0.04999922995179497,Large difference
P1611,1679.31,1595.34,-83.97000000000003,-0.050002679672008166,Large difference
P16110,4458.66,4458.66,0.0,0.0,OK
P16111,4544.47,4544.47,0.0,0.0,OK
P16112,3978.13,3779.22,-198.9100000000003,-0.05000087981036324,Large difference
P16113,4187.85,-4187.85,-8375.7,-2.0,Large difference
P16114,1437.92,1437.92,0.0,0.0,OK
P16115,1253.93,,,,Missing in GL
P16116,4032.07,4032.07,0.0,0.0,OK
P16117,3411.18,3581.74,170.55999999999995,0.05000029315368874,Large difference
P16118,3513.63,3337.95,-175.6800000000003,-0.04999957309107683,Large difference
P16119,4227.61,4438.99,211.3800000000001,0.049999881729866316,Large difference
P1612,3643.19,3825.35,182.15999999999985,0.050000137242361735,Large difference
P16120,,1334.91,,,Missing in policies
P16121,4978.96,4978.96,0.0,0.0,OK
P16122,2629.88,2629.88,0.0,0.0,OK
P16123,4129.77,3923.28,-206.49000000000024,-0.050000363216353504,Large difference
P16124,3753.5,3565.82,-187.67999999999984,-0.05000133209004924,Large difference
P16125,1068.46,1068.46,0.0,0.0,OK
P16126,1878.21,-1878.21,-3756.42,-2.0,Large difference
P16127,2291.45,2291.45,0.0,0.0,OK
P16128,4673.84,4673.84,0.0,0.0,OK
P16129,3236.46,3236.46,0.0,0.0,OK
P1613,1044.06,1044.06,0.0,0.0,OK
P16130,4328.12,,,,Missing in GL
P16131,684.55,,,,Missing in GL
P16132,3308.13,3308.13,0.0,0.0,OK
P16133,3537.9,-3714.8,-7252.700000000001,-2.0500014132677578,Large difference
P16134,4761.75,4523.66,-238.09000000000015,-0.050000525017063084,Large difference
P16135,3517.28,,,,Missing in GL
P16136,3701.76,3516.67,-185.09000000000015,-0.05000054028354084,Large difference
P16137,3399.09,3399.09,0.0,0.0,OK
P16138,647.75,615.36,-32.389999999999986,-0.05000385951370125,OK
P16139,1672.02,1755.62,83.59999999999991,0.0499994019210296,Large difference
P1614,4571.57,4571.57,0.0,0.0,OK
P16140,3338.2,3505.11,166.9100000000003,0.05000000000000009,Large difference
P16141,1239.16,,,,Missing in GL
P16142,4308.55,4308.55,0.0,0.0,OK
P16143,4833.25,,,,Missing in GL
P16144,4977.38,4977.38,0.0,0.0,OK
P16145,4123.76,4123.76,0.0,0.0,OK
P16146,4187.94,4397.34,209.40000000000055,0.050000716342641145,Large difference
P16147,2715.65,2579.87,-135.7800000000002,-0.04999907941008606,Large difference
P16148,2228.34,2228.34,0.0,0.0,OK
P16149,844.85,844.85,0.0,0.0,OK
P1615,4946.27,-5193.58,-10139.85,-2.0499992923960884,Large difference
P16150,1153.03,1210.68,57.65000000000009,0.04999869907981587,Large difference
P16151,,3685.56,,,Missing in policies
P16152,3770.99,3582.44,-188.54999999999973,-0.05000013259117625,Large difference
P16153,1827.19,1827.19,0.0,0.0,OK
P16154,,1558.45,,,Missing in policies
P16155,3724.35,3724.35,0.0,0.0,OK
P16156,,3496.45,,,Missing in policies
P16157,1620.3,1620.3,0.0,0.0,OK
P16158,788.61,788.61,0.0,0.0,OK
P16159,3737.17,,,,Missing in GL
P1616,4086.31,3881.99,-204.32000000000016,-0.05000110123803631,Large difference
P16160,3180.21,3180.21,0.0,0.0,OK
P16161,2870.18,2870.18,0.0,0.0,OK
P16162,1379.47,1310.5,-68.97000000000003,-0.04999746279368165,Large difference
P16163,2946.52,2799.19,-147.32999999999993,-0.05000135753363287,Large difference
P16164,4723.65,4487.47,-236.17999999999938,-0.04999947074825599,Large difference
P16165,3240.8,-3078.76,-6319.56,-1.95,Large difference
P16166,4784.01,5023.21,239.19999999999982,0.04999989548516826,Large difference
P16167,4966.12,4966.12,0.0,0.0,OK
P16168,1057.21,1057.21,0.0,0.0,OK
P16169,500.59,500.59,0.0,0.0,OK
P1617,2659.16,2659.16,0.0,0.0,OK
P16170,1332.3,,,,Missing in GL
P16171,1685.11,1685.11,0.0,0.0,OK
P16172,,2339.41,,,Missing in policies
P16173,985.84,985.84,0.0,0.0,OK
P16174,2195.25,2305.01,109.76000000000022,0.04999886117754252,Large difference
P16175,2561.97,2433.87,-128.0999999999999,-0.05000058548694947,Large difference
P16176,,1187.38,,,Missing in policies
P16177,1514.32,-1514.32,-3028.64,-2.0,Large difference
P16178,1076.46,1076.46,0.0,0.0,OK
P16179,1469.65,1469.65,0.0,0.0,OK
P1618,2904.34,3049.56,145.2199999999998,0.050001032936915026,Large difference
P16180,4945.3,-4698.03,-9643.33,-1.9499989889389926,Large difference
P16181,4023.7,4023.7,0.0,0.0,OK
P16182,3183.68,3183.68,0.0,0.0,OK
P16183,2619.56,-2619.56,-5239.12,-2.0,Large difference
P16184,3716.66,3716.66,0.0,0.0,OK
P16185,973.07,973.07,0.0,0.0,OK
P16186,1902.17,1902.17,0.0,0.0,OK
P16187,3528.26,3528.26,0.0,0.0,OK
P16188,4006.74,4006.74,0.0,0.0,OK
P16189,1359.73,1359.73,0.0,0.0,OK
P1619,1710.44,1710.44,0.0,0.0,OK
P16190,4474.26,4474.26,0.0,0.0,OK
P16191,1001.91,1052.01,50.10000000000002,0.05000449142138518,Large difference
P16192,3495.15,3669.91,174.75999999999976,0.050000715276883614,Large difference
P16193,4126.62,3920.29,-206.32999999999993,-0.04999975767092679,Large difference
P16194,935.0,981.75,46.75,0.05,OK
P16195,2094.9,2094.9,0.0,0.0,OK
P16196,786.42,786.42,0.0,0.0,OK
P16197,4027.82,3826.43,-201.39000000000033,-0.0499997517267406,Large difference
P16198,4370.9,4589.44,218.53999999999996,0.04999885607083209,Large difference
P16199,4667.96,4667.96,0.0,0.0,OK
P1620,4403.51,4403.51,0.0,0.0,OK
P16200,1066.04,,,,Missing in GL
P16201,2063.29,2063.29,0.0,0.0,OK
P16202,4466.07,4689.37,223.30000000000018,0.049999216313223974,Large difference
P16203,1915.34,2011.11,95.76999999999998,0.05000156630154436,Large difference
P16204,4585.62,4585.62,0.0,0.0,OK
P16205,3291.74,3291.74,0.0,0.0,OK
P16206,2090.14,1985.63,-104.50999999999976,-0.05000143531055325,Large difference
P16207,,4824.18,,,Missing in policies
P16208,4901.68,5146.76,245.07999999999993,0.04999918395325682,Large difference
P16209,640.72,640.72,0.0,0.0,OK
P1621,3578.59,3578.59,0.0,0.0,OK
P16210,1293.23,1293.23,0.0,0.0,OK
P16211,2322.48,2438.6,116.11999999999989,0.04999827770314487,Large difference
P16212,4449.38,-4449.38,-8898.76,-2.0,Large difference
P16213,917.18,871.32,-45.8599999999999,-0.05000109029852363,OK
P16214,4788.15,4548.74,-239.40999999999985,-0.05000052212232279,Large difference
P16215,2379.47,2379.47,0.0,0.0,OK
P16216,4704.63,4704.63,0.0,0.0,OK
P16217,2669.91,2669.91,0.0,0.0,OK
P16218,3644.33,3826.55,182.22000000000025,0.050000960396012505,Large difference
P16219,2930.08,2783.58,-146.5,-0.04999863484956042,Large difference
P1622,1360.58,1360.58,0.0,0.0,OK
P16220,2302.98,,,,Missing in GL
P16221,1716.08,1630.28,-85.79999999999995,-0.049997669106335345,Large difference
P16222,1398.58,1398.58,0.0,0.0,OK
P16223,4638.78,4638.78,0.0,0.0,OK
P16224,3627.63,3446.25,-181.3800000000001,-0.04999958650689296,Large difference
P16225,1948.75,1948.75,0.0,0.0,OK
P16226,3660.8,3660.8,0.0,0.0,OK
P16227,843.07,800.92,-42.15000000000009,-0.04999584850605535,OK
P16228,2010.58,,,,Missing in GL
P16229,4208.14,4208.14,0.0,0.0,OK
P1623,4773.76,4773.76,0.0,0.0,OK
P16230,860.58,903.61,43.02999999999997,0.05000116200701849,OK
P16231,4849.37,4849.37,0.0,0.0,OK
P16232,,3543.61,,,Missing in policies
P16233,3940.19,4137.2,197.00999999999976,0.05000012689743382,Large difference
P16234,,617.69,,,Missing in policies
P16235,4150.26,3942.75,-207.51000000000022,-0.04999927715372054,Large difference
P16236,,1326.74,,,Missing in policies
P16237,589.17,589.17,0.0,0.0,OK
P16238,,5027.74,,,Missing in policies
P16239,887.16,887.16,0.0,0.0,OK
P1624,1466.76,1393.42,-73.33999999999992,-0.05000136354959224,Large difference
P16240,1848.08,,,,Missing in GL
P16241,2900.31,2900.31,0.0,0.0,OK
P16242,1678.8,1762.74,83.94000000000005,0.05000000000000003,Large difference
P16243,3390.72,3390.72,0.0,0.0,OK
P16244,839.4,839.4,0.0,0.0,OK
P16245,1569.33,1647.8,78.47000000000003,0.050002230251126295,Large difference
P16246,2801.43,2661.36,-140.0699999999997,-0.049999464559171466,Large difference
P16247,3425.44,3425.44,0.0,0.0,OK
P16248,,2998.52,,,Missing in policies
P16249,860.1,860.1,0.0,0.0,OK
P1625,2597.04,,,,Missing in GL
P16250,1877.16,1783.3,-93.86000000000013,-0.05000106543928068,Large difference
P16251,3433.27,3433.27,0.0,0.0,OK
P16252,2876.73,2732.89,-143.84000000000015,-0.05000121665919295,Large difference
P16253,2458.55,2581.48,122.92999999999984,0.050001016859530956,Large difference
P16254,939.76,892.77,-46.99000000000001,-0.050002128202945445,OK
P16255,3571.32,3392.75,-178.57000000000016,-0.05000112003404908,Large difference
P16256,4012.53,3811.9,-200.6300000000001,-0.0500008722676217,Large difference
P16257,2534.06,,,,Missing in GL
P16258,787.32,787.32,0.0,0.0,OK
P16259,1347.17,1347.17,0.0,0.0,OK
P1626,4309.5,-4309.5,-8619.0,-2.0,Large difference
P16260,3008.16,3008.16,0.0,0.0,OK
P16261,,4172.05,,,Missing in policies
P16262,2340.76,2340.76,0.0,0.0,OK
P16263,1504.27,1504.27,0.0,0.0,OK
P16264,,,,,Missing in policies
P16265,4889.59,4889.59,0.0,0.0,OK
P16266,2938.03,2938.03,0.0,0.0,OK
P16267,1935.71,1935.71,0.0,0.0,OK
P16268,1171.14,1171.14,0.0,0.0,OK
P16269,1632.67,1714.3,81.62999999999988,0.0499978562722411,Large difference
P1627,3592.75,3592.75,0.0,0.0,OK
P16270,2135.11,2135.11,0.0,0.0,OK
P16271,4620.32,4389.3,-231.01999999999953,-0.050000865740900964,Large difference
P16272,2528.25,2528.25,0.0,0.0,OK
P16273,3541.31,3541.31,0.0,0.0,OK
P16274,4603.18,4373.02,-230.15999999999985,-0.05000021724112458,Large difference
P16275,4178.94,4178.94,0.0,0.0,OK
P16276,3719.3,3719.3,0.0,0.0,OK
P16277,2012.35,2112.97,100.61999999999989,0.050001242328620715,Large difference
P16278,3765.62,3953.9,188.2800000000002,0.04999973443948147,Large difference
P16279,3406.94,3406.94,0.0,0.0,OK
P1628,2881.39,3025.46,144.07000000000016,0.050000173527360116,Large difference
P16280,,1554.42,,,Missing in policies
P16281,4647.82,,,,Missing in GL
P16282,3040.07,3192.07,152.0,0.049998848710720474,Large difference
P16283,2862.57,2862.57,0.0,0.0,OK
P16284,2946.82,2946.82,0.0,0.0,OK
P16285,3586.55,,,,Missing in GL
P16286,4607.49,4607.49,0.0,0.0,OK
P16287,,3039.52,,,Missing in policies
P16288,4807.56,,,,Missing in GL
P16289,1045.87,1045.87,0.0,0.0,OK
P1629,,2389.65,,,Missing in policies
P16290,4481.43,4705.5,224.0699999999997,0.04999966528541106,Large difference
P16291,2663.34,2663.34,0.0,0.0,OK
P16292,3492.71,3492.71,0.0,0.0,OK
P16293,2599.39,2729.36,129.97000000000025,0.05000019235282134,Large difference
P16294,1840.4,1748.38,-92.01999999999998,-0.04999999999999999,Large difference
P16295,4468.17,4468.17,0.0,0.0,OK
P16296,4500.26,4500.26,0.0,0.0,OK
P16297,1064.16,1064.16,0.0,0.0,OK
P16298,2167.45,2167.45,0.0,0.0,OK
P16299,2452.42,2329.8,-122.61999999999989,-0.04999959223950216,Large difference
P1630,841.14,883.2,42.06000000000006,0.0500035665882018,OK
P16300,4301.27,4516.33,215.0599999999995,0.04999918628684074,Large difference
P16301,1358.81,1358.81,0.0,0.0,OK
P16302,3018.22,-3018.22,-6036.44,-2.0,Large difference
P16303,3318.24,3318.24,0.0,0.0,OK
P16304,4067.61,4067.61,0.0,0.0,OK
P16305,1376.82,1376.82,0.0,0.0,OK
P16306,4277.5,4277.5,0.0,0.0,OK
P16307,3580.58,3759.61,179.0300000000002,0.05000027928436181,Large difference
P16308,4536.25,4309.44,-226.8100000000004,-0.04999944888399017,Large difference
P16309,2318.16,2318.16,0.0,0.0,OK
P1631,3630.91,3812.46,181.55000000000018,0.05000123935872831,Large difference
P16310,,2289.98,,,Missing in policies
P16311,,1554.32,,,Missing in policies
P16312,2823.11,2681.95,-141.1600000000003,-0.05000159398677356,Large difference
P16313,2008.08,2008.08,0.0,0.0,OK
P16314,3424.5,3595.73,171.23000000000002,0.05000146006716309,Large difference
P16315,2518.03,2392.13,-125.90000000000009,-0.04999940429621572,Large difference
P16316,1568.58,1490.15,-78.42999999999984,-0.05000063751928486,Large difference
P16317,3446.58,3446.58,0.0,0.0,OK
P16318,3659.47,3659.47,0.0,0.0,OK
P16319,4876.86,5120.7,243.84000000000015,0.049999384850088,Large difference
P1632,4032.59,4234.22,201.6300000000001,0.050000123989793185,Large difference
P16320,3299.89,,,,Missing in GL
P16321,4533.89,4533.89,0.0,0.0,OK
P16322,3535.73,3535.73,0.0,0.0,OK
P16323,1762.77,1762.77,0.0,0.0,OK
P16324,1369.6,-1369.6,-2739.2,-2.0,Large difference
P16325,3525.63,3525.63,0.0,0.0,OK
P16326,3608.88,3789.32,180.44000000000005,0.04999889162288578,Large difference
P16327,2079.21,2079.21,0.0,0.0,OK
P16328,3849.42,3849.42,0.0,0.0,OK
P16329,3536.05,3536.05,0.0,0.0,OK
P1633,1424.71,1353.47,-71.24000000000001,-0.05000315853752694,Large difference
P16330,2014.66,2115.39,100.72999999999979,0.049998510914992994,Large difference
P16331,1369.52,1369.52,0.0,0.0,OK
P16332,762.02,800.12,38.10000000000002,0.04999868769848564,OK
P16333,4544.26,4544.26,0.0,0.0,OK
P16334,2708.5,2843.93,135.42999999999984,0.05000184604024362,Large difference
P16335,4200.35,4200.35,0.0,0.0,OK
P16336,4472.17,-4695.78,-9167.95,-2.0500003354076433,Large difference
P16337,575.64,575.64,0.0,0.0,OK
P16338,2830.83,2689.29,-141.53999999999996,-0.04999947012007078,Large difference
P16339,4621.45,4621.45,0.0,0.0,OK
P1634,810.65,851.18,40.52999999999997,0.04999691605501755,OK
P16340,1570.54,-1492.01,-3062.55,-1.9499980898289762,Large difference
P16341,3217.47,3056.6,-160.8699999999999,-0.04999891218876941,Large difference
P16342,1337.69,1337.69,0.0,0.0,OK
P16343,3095.92,3095.92,0.0,0.0,OK
P16344,3069.47,3069.47,0.0,0.0,OK
P16345,4874.16,4630.45,-243.71000000000004,-0.05000041032711278,Large difference
P16346,2059.94,2162.94,103.0,0.05000145635309766,Large difference
P16347,2821.59,2821.59,0.0,0.0,OK
P16348,3766.87,3578.53,-188.3399999999997,-0.049999070846617935,Large difference
P16349,2502.76,2502.76,0.0,0.0,OK
P1635,1159.93,1159.93,0.0,0.0,OK
P16350,531.84,505.25,-26.590000000000032,-0.049996239470517505,OK
P16351,3982.14,3982.14,0.0,0.0,OK
P16352,3847.85,,,,Missing in GL
P16353,533.92,560.62,26.700000000000045,0.05000749175906512,OK
P16354,2030.01,2030.01,0.0,0.0,OK
P16355,1280.35,1280.35,0.0,0.0,OK
P16356,4877.98,5121.88,243.90000000000055,0.05000020500289066,Large difference
P16357,2571.26,2571.26,0.0,0.0,OK
P16358,1941.27,1941.27,0.0,0.0,OK
P16359,3169.94,3169.94,0.0,0.0,OK
P1636,3267.91,3267.91,0.0,0.0,OK
P16360,4036.21,4036.21,0.0,0.0,OK
P16361,4936.65,4936.65,0.0,0.0,OK
P16362,4135.5,4135.5,0.0,0.0,OK
P16363,4740.26,4740.26,0.0,0.0,OK
P16364,,3401.98,,,Missing in policies
P16365,,1511.52,,,Missing in policies
P16366,4236.9,4236.9,0.0,0.0,OK
P16367,857.08,857.08,0.0,0.0,OK
P16368,1417.52,1346.64,-70.87999999999988,-0.05000282182967428,Large difference
P16369,4001.91,4001.91,0.0,0.0,OK
P1637,2560.57,2560.57,0.0,0.0,OK
P16370,2728.14,2728.14,0.0,0.0,OK
P16371,1165.55,1165.55,0.0,0.0,OK
P16372,3116.82,3116.82,0.0,0.0,OK
P16373,3405.23,3405.23,0.0,0.0,OK
P16374,900.31,900.31,0.0,0.0,OK
P16375,1651.27,1651.27,0.0,0.0,OK
P16376,3644.87,3462.63,-182.23999999999978,-0.04999903974627347,Large difference
P16377,1258.17,1321.08,62.909999999999854,0.05000119220773016,Large difference
P16378,3584.86,3584.86,0.0,0.0,OK
P16379,4250.67,4250.67,0.0,0.0,OK
P1638,2816.04,2816.04,0.0,0.0,OK
P16380,2167.24,2167.24,0.0,0.0,OK
P16381,756.85,756.85,0.0,0.0,OK
P16382,589.87,619.36,29.49000000000001,0.049994066489226455,OK
P16383,863.05,863.05,0.0,0.0,OK
P16384,4882.06,4882.06,0.0,0.0,OK
P16385,3519.38,3519.38,0.0,0.0,OK
P16386,1663.26,1580.1,-83.16000000000008,-0.04999819631326436,Large difference
P16387,3152.7,3152.7,0.0,0.0,OK
P16388,4531.35,4531.35,0.0,0.0,OK
P16389,3009.35,3009.35,0.0,0.0,OK
P1639,4872.26,5115.87,243.60999999999967,0.04999938426931232,Large difference
P16390,3359.28,3191.32,-167.96000000000004,-0.049998809268652813,Large difference
P16391,,1473.54,,,Missing in policies
P16392,4601.87,4371.78,-230.09000000000015,-0.04999923943961915,Large difference
P16393,3659.18,,,,Missing in GL
P16394,589.85,619.34,29.49000000000001,0.04999576163431382,OK
P16395,1042.29,1042.29,0.0,0.0,OK
P16396,594.64,624.37,29.730000000000018,0.049996636620476285,OK
P16397,3083.57,3237.75,154.17999999999984,0.050000486449148174,Large difference
P16398,1197.0,1197.0,0.0,0.0,OK
P16399,856.73,899.57,42.84000000000003,0.05000408530108673,OK
P1640,2209.29,2319.75,110.46000000000004,0.04999796314653126,Large difference
P16400,2242.81,2242.81,0.0,0.0,OK
P16401,4658.11,4425.2,-232.90999999999985,-0.05000096605704886,Large difference
P16402,604.57,604.57,0.0,0.0,OK
P16403,2561.75,2433.66,-128.09000000000015,-0.05000097589538407,Large difference
P16404,4174.97,4174.97,0.0,0.0,OK
P16405,1011.48,1011.48,0.0,0.0,OK
P16406,3268.88,3432.32,163.44000000000005,0.049998776339296655,Large difference
P16407,1101.53,-1101.53,-2203.06,-2.0,Large difference
P16408,4374.75,-4374.75,-8749.5,-2.0,Large difference
P16409,4117.18,4117.18,0.0,0.0,OK
P1641,2569.92,2569.92,0.0,0.0,OK
P16410,2501.8,2501.8,0.0,0.0,OK
P16411,4615.05,,,,Missing in GL
P16412,3067.31,3220.68,153.3699999999999,0.0500014670835357,Large difference
P16413,3504.83,3504.83,0.0,0.0,OK
P16414,709.41,709.41,0.0,0.0,OK
P16415,1940.7,1940.7,0.0,0.0,OK
P16416,2084.98,2084.98,0.0,0.0,OK
P16417,2443.39,2443.39,0.0,0.0,OK
P16418,832.91,791.26,-41.64999999999998,-0.05000540274459423,OK
P16419,3401.9,3401.9,0.0,0.0,OK
P1642,1288.98,1288.98,0.0,0.0,OK
P16420,4890.96,5135.51,244.55000000000018,0.05000040891767673,Large difference
P16421,4481.65,4481.65,0.0,0.0,OK
P16422,1459.34,1532.31,72.97000000000003,0.050002055723820375,Large difference
P16423,2274.96,2161.21,-113.75,-0.05000087913633646,Large difference
P16424,2700.4,2700.4,0.0,0.0,OK
P16425,,3429.54,,,Missing in policies
P16426,4375.24,4375.24,0.0,0.0,OK
P16427,3626.43,3445.11,-181.3199999999997,-0.04999958637006635,Large difference
P16428,3729.75,3729.75,0.0,0.0,OK
P16429,2680.11,2680.11,0.0,0.0,OK
P1643,3928.67,3928.67,0.0,0.0,OK
P16430,,1041.18,,,Missing in policies
P16431,4289.31,4289.31,0.0,0.0,OK
P16432,994.23,994.23,0.0,0.0,OK
P16433,4202.91,4413.06,210.15000000000055,0.050001070686738605,Large difference
P16434,,895.11,,,Missing in policies
P16435,3449.61,3449.61,0.0,0.0,OK
P16436,4138.72,4138.72,0.0,0.0,OK
P16437,4949.85,4949.85,0.0,0.0,OK
P16438,642.25,642.25,0.0,0.0,OK
P16439,4925.72,5172.01,246.28999999999996,0.05000081206402312,Large difference
P1644,,1167.03,,,Missing in policies
P16440,3465.21,3291.95,-173.26000000000022,-0.049999855708600695,Large difference
P16441,1095.77,1040.98,-54.789999999999964,-0.0500013689004079,Large difference
P16442,516.75,490.91,-25.839999999999975,-0.050004837929366185,OK
P16443,4884.84,4884.84,0.0,0.0,OK
P16444,1980.59,1980.59,0.0,0.0,OK
P16445,4608.99,4608.99,0.0,0.0,OK
P16446,991.29,1040.85,49.559999999999945,0.049995460460611874,OK
P16447,1828.48,1828.48,0.0,0.0,OK
P16448,2756.47,,,,Missing in GL
P16449,3576.97,3576.97,0.0,0.0,OK
P1645,1669.39,1752.86,83.4699999999998,0.05000029951059956,Large difference
P16450,3175.8,3334.59,158.78999999999996,0.04999999999999999,Large difference
P16451,1504.86,,,,Missing in GL
P16452,3518.88,3518.88,0.0,0.0,OK
P16453,620.22,620.22,0.0,0.0,OK
P16454,837.07,878.92,41.84999999999991,0.04999581874873058,OK
P16455,,5025.37,,,Missing in policies
P16456,4193.94,3984.24,-209.69999999999982,-0.050000715317815664,Large difference
P16457,2460.92,2460.92,0.0,0.0,OK
P16458,4947.46,4947.46,0.0,0.0,OK
P16459,4431.25,4431.25,0.0,0.0,OK
P1646,2381.43,2500.5,119.07000000000016,0.04999937012635273,Large difference
P16460,2523.68,2523.68,0.0,0.0,OK
P16461,,4186.6,,,Missing in policies
P16462,1860.44,1860.44,0.0,0.0,OK
P16463,4653.72,4886.41,232.6899999999996,0.05000085952743173,Large difference
P16464,3860.9,,,,Missing in GL
P16465,1305.98,,,,Missing in GL
P16466,2181.09,2072.04,-109.05000000000018,-0.04999793681141089,Large difference
P16467,4991.92,5241.52,249.60000000000036,0.05000080129489262,Large difference
P16468,1609.62,1609.62,0.0,0.0,OK
P16469,,1691.28,,,Missing in policies
P1647,703.08,667.93,-35.15000000000009,-0.049994310746999046,OK
P16470,3513.85,3338.16,-175.69000000000005,-0.049999288529675445,Large difference
P16471,2180.74,2180.74,0.0,0.0,OK
P16472,3871.65,3871.65,0.0,0.0,OK
P16473,1610.83,,,,Missing in GL
P16474,1608.1,1608.1,0.0,0.0,OK
P16475,2979.46,3128.43,148.9699999999998,0.04999899310613326,Large difference
P16476,4508.13,4508.13,0.0,0.0,OK
P16477,3828.82,3828.82,0.0,0.0,OK
P16478,3178.18,3178.18,0.0,0.0,OK
P16479,4514.17,4739.88,225.71000000000004,0.0500003322869985,Large difference
P1648,4683.28,4917.44,234.15999999999985,0.04999914589774685,Large difference
P16480,2381.45,2381.45,0.0,0.0,OK
P16481,3851.97,3659.37,-192.5999999999999,-0.05000038941113247,Large difference
P16482,3212.53,3212.53,0.0,0.0,OK
P16483,,4273.1,,,Missing in policies
P16484,1922.52,2018.65,96.13000000000011,0.050002080602542555,Large difference
P16485,,2682.98,,,Missing in policies
P16486,4803.73,4803.73,0.0,0.0,OK
P16487,2924.62,2924.62,0.0,0.0,OK
P16488,1584.7,1663.94,79.24000000000001,0.05000315517132581,Large difference
P16489,2101.41,2206.48,105.07000000000016,0.049999762064518664,Large difference
P1649,2582.21,2582.21,0.0,0.0,OK
